genre,id,name,sinopsis,tags,rawg_id,released,rating,ratings_count,background_image,is_nintendo_switch
Sports,5981,Olympic Games Tokyo 2020 – The Official Video Game,"Olympic Games Tokyo 2020 – The Official Video Game is a sports game for the Nintendo Switch. It is ranked #2866 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 6.85.","['Casual', 'Partial Controller Support', '3D', 'Баскетбол', 'Цветастая', 'tennis', 'Аркада', 'Смешная', 'Командная игра', 'Фэнтези', 'Альтернативная история', 'Split Screen', 'Co-op', 'leaderboards', 'Singleplayer', 'Для всей семьи', 'Sports', 'fun', 'Вечеринка', 'Для нескольких игроков', 'Steam Achievements', 'Теннис', 'Colorful', 'gold', 'Американский футбол', 'Alternate History', 'Family Friendly', 'Спортивная игра', 'Remote Play Together', 'Basketball', 'PvP', 'party', 'Online Co-Op', 'Multiplayer', 'Cartoon / comics', 'friends', 'Shared/Split Screen PvP', 'Fantasy', 'Party Game', 'Казуальная игра', 'Football', 'Для одного игрока', 'Funny']",608717.0,2021-06-21,3.87,14.0,https://media.rawg.io/media/games/de5/de57139d20bf7ec96148726693d79057.jpg,True
Sports,1916,Snowboarding The Next Phase,"Snowboarding The Next Phase is a sports game for the Nintendo Switch. It is ranked #3147 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 6.67.","['battle', 'Ski / Snowboard', 'challenge', 'Stunts', 'Racing', 'japan', 'friends', 'Low-poly', 'Controller', 'Solo', 'Sports']",276022.0,2019-01-10,0.0,0.0,https://media.rawg.io/media/screenshots/803/8032dddace717af271fa9ab624be919b.jpg,True
Sports,5766,Skate City,"Skate City is a sports game for the Nintendo Switch. It is ranked #3245 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 6.60.","['Full controller support', 'Вид сбоку', '3D', 'Цветастая', '2.5D', 'Аркада', 'Score-based', 'Runner', 'Relaxing', 'Реализм', 'Realistic', 'Симулятор', 'Singleplayer', 'Инди', 'Skateboard', 'Side Scroller', 'Sports', 'Псевдотрёхмерность', 'Платформер', 'Раннер', 'Steam Achievements', '3D Platformer', 'Colorful', 'Спортивная игра', 'Atmospheric', 'Beautiful', 'Атмосфера', 'Character Customization', 'Экшен', 'Красивая', 'Stunts', 'Кастомизация персонажа', 'Расслабляющая', '2D-платформер', '2D Platformer', 'Казуальная игра', '3D-платформер', 'Для одного игрока']",376107.0,2019-09-19,3.43,5.0,https://media.rawg.io/media/screenshots/d2b/d2b98ec7bc9621a3e18e65fc4b7856ce.jpg,True
Sports,836,Super Sportmatchen,"Super Sportmatchen is a sports game for the Nintendo Switch. It is ranked #3477 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 6.38.","['4 Player Local', 'Full controller support', 'Retro inspired', 'Steam Achievements', 'Local Co-Op', 'Pixel art', 'Локальная игра на четверых', 'Sports', 'Family Friendly', 'Спортивная игра', 'Local Multiplayer', 'Party game', 'Singleplayer', 'Локальный мультиплеер', 'Инди', 'Экшен', 'Для всей семьи', 'Family friendly']",58527.0,2018-05-23,0.0,1.0,https://media.rawg.io/media/screenshots/093/0939e8571b8c6ab201506ca7e000e017.jpg,True
Sports,6938,Date Night Bowling,"Date Night Bowling is a sports game for the Nintendo Switch. It is ranked #3795 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 6.01.","['Dating', 'Full controller support', 'Love story', 'Беседы', 'Cute', 'Feel Good', 'Romance', 'Аркада', 'Bowling', 'Visual novel', 'Глубокий сюжет', 'Story Rich', 'Смешная', 'Choose Your Own Adventure', 'Выбери себе приключение', 'Quick-Time Events', 'Симулятор свиданий', 'Split Screen', 'Pixel art', 'Retro', 'Милая', 'Ретро', 'Local Multiplayer', 'Singleplayer', 'Инди', 'Funny', 'Sports', 'Conversation', 'qte', 'Для нескольких игроков', '2D', 'Боулинг', 'Choices Matter', 'Спортивная игра', 'Pixel Graphics', 'Remote Play Together', 'Локальный мультиплеер', 'PvP', 'Dating Sim', 'Романтика', 'Multiplayer', 'Cartoon / comics', 'Shared/Split Screen PvP', 'Пиксельная графика', 'Решения с последствиями', 'Казуальная игра', 'Для одного игрока', 'Casual']",700716.0,2021-11-26,0.0,0.0,https://media.rawg.io/media/screenshots/c9d/c9db15f5953fd531e84069a4100b9a46.jpg,True
Sports,6538,SkateBIRD,"SkateBIRD is a sports game for the Nintendo Switch. It is ranked #4250 on the all-time Top Rated Switch games,  with a total of 14 reviews  and an average score of 5.16.","['Инди', 'skateboarding', 'Full controller support', 'Stunts', 'Cute', 'Feel Good', 'Милая', 'Гонки', 'Skating', 'Skateboard', 'Спортивная игра', 'Симулятор', 'Singleplayer', 'Для одного игрока', 'Casual', 'Third Person', 'Score-based', 'Sports']",262437.0,2021-09-16,2.06,64.0,https://media.rawg.io/media/screenshots/687/687dba2775a86b54ec90b32005857135.jpg,True
Sports,9141,Sports Story,"Sports Story is a sports game for the Nintendo Switch. It is ranked #4286 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 5.00.","['Retro inspired', 'Adventure', 'Pixel art', 'Top-Down', 'Fantasy', 'RPG', 'Sports']",397482.0,,0.0,0.0,https://media.rawg.io/media/screenshots/de7/de784ebbc23e8faf5935d4e89b9fdf29.jpg,True
Sports,2493,Cricket 19,"Cricket 19 is a sports game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['Full controller support', 'Steam Achievements', 'Multiplayer', 'Online Co-Op', 'Steam Cloud', 'Online multiplayer', 'Local Co-Op', 'Спортивная игра', 'Co-op', 'Симулятор', 'Local Multiplayer', 'Singleplayer', 'Steam Leaderboards', 'No tags']",316862.0,2019-05-28,3.77,13.0,https://media.rawg.io/media/screenshots/ac1/ac19259ddf406b30367565da06dbb9cb.jpg,True
Sports,1683,Sports Party,"Sports Party is a sports game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['party', 'No tags']",249382.0,2018-10-30,0.0,1.0,,True
Sports,3482,Strike! Ten Pin Bowling,"Strike! Ten Pin Bowling is a sports game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank.","['party', 'Physics', 'Multiplayer', 'ball', 'versus', 'friends', 'Minigames', 'achievements', 'online', 'duck', 'Bowling']",72914.0,2013-09-16,0.0,0.0,https://media.rawg.io/media/screenshots/4cd/4cd68a3d7beeaf537e56e77a6ddd81e5.jpg,True
Sports,1980,Crazy Strike Bowling EX,"Crazy Strike Bowling EX is a sports game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Visual novel', 'Multiplayer', 'Anime', 'Bowling', 'Sports']",2405.0,2016-05-25,0.0,0.0,https://media.rawg.io/media/screenshots/bce/bce6be7f62cfcddf82e96bca96b3a0e8.jpg,True
Sports,3143,PBA Pro Bowling,"PBA Pro Bowling is a sports game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Full controller support', 'Steam Achievements', 'Steam Cloud', 'lifestyle', 'Split Screen', 'In-App Purchases', 'Спортивная игра', 'Simulation', 'Симулятор', 'Local Multiplayer', 'Singleplayer', 'Bowling', 'Sports']",380839.0,2019-10-22,0.0,2.0,https://media.rawg.io/media/screenshots/2d7/2d76bf00777bb4616da59cb6fd7832e0.jpg,True
Sports,2674,Smoots Summer Games,"Smoots Summer Games is a sports game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Киберспорт', 'Cute', '3D', 'esports', 'sport', 'От третьего лица', 'Controller', 'Аркада', 'Third Person', 'Runner', 'No tags', 'Контроллер', 'Смешная', 'Steam Cloud', 'Split Screen', 'Милая', 'Minigames', 'Local Multiplayer', 'Симулятор', 'Singleplayer', 'couch-coop', 'Инди', 'Игрок против игрока', '4 Player Local', 'Раннер', 'Для нескольких игроков', 'Steam Achievements', '3D Platformer', 'Спортивная игра', 'Remote Play Together', 'Локальный мультиплеер', 'Экшен', 'PvP', 'party', 'Multiplayer', 'Shared/Split Screen PvP', 'Гонки', 'Локальная игра на четверых', 'Казуальная игра', '3D-платформер', 'Для одного игрока', 'Funny']",345428.0,2019-07-25,0.0,0.0,https://media.rawg.io/media/screenshots/cfc/cfc91621e10f778dd786ce01def9b17c.jpg,True
Sports,2510,Summer Sports Games,"Summer Sports Games is a sports game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Full controller support', 'Кликер', 'От третьего лица', 'Аркада', 'No tags', 'Контроллер', 'Split Screen', 'Симулятор', 'Singleplayer', 'Инди', 'Игрок против игрока', 'Для всей семьи', 'Соревновательная', 'Steam Achievements', '1980s', 'Спортивная игра', 'Локальный мультиплеер', 'Экшен', 'Multiplayer', 'Реиграбельность', 'Казуальная игра', 'Для одного игрока']",324170.0,2019-06-04,0.0,0.0,https://media.rawg.io/media/screenshots/794/7945476e97d515b8f92f06afbd5672d3.jpg,True
Sports,3717,Ultimate Ski Jumping 2020,"Ultimate Ski Jumping 2020 is a sports game for the Nintendo Switch. As it only has 1 review, it is currently unranked. We need 2 more reviews to give the game a rank.","['Training', 'beach', 'Partial Controller Support', 'Score-based', 'Ski / Snowboard', 'challenge', 'Steam Cloud', 'Split Screen', 'Retro', 'Ретро', 'Симулятор', 'moon', 'Singleplayer', 'Инди', 'Sports', 'school', 'Steam Achievements', 'oldschool', 'Спортивная игра', 'Pixel Graphics', 'Remote Play Together', 'Экшен', 'PvP', 'Multiplayer', 'Stunts', 'jumping', 'friends', 'Пиксельная графика', 'Казуальная игра', 'Online PvP', 'Shared/Split Screen PvP', 'winter']",441752.0,2020-03-19,0.0,0.0,https://media.rawg.io/media/screenshots/b87/b871d10739adc43c4c4dd20ce3c5090a.jpg,True
Sports,3389,Arcade Archives Penguin-Kun Wars,"Arcade Archives Penguin-Kun Wars is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank. It is part of the Arcade Archives collection.","['ball', 'unique', 'balls', 'penguin', 'No tags']",403034.0,2020-01-02,0.0,0.0,https://media.rawg.io/media/screenshots/44d/44db06048a9b95b1e0368b2d4ffd2bf1.jpg,True
Sports,3659,Darts,"Darts is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.",['No tags'],32684.0,2001-01-01,0.0,1.0,https://media.rawg.io/media/screenshots/12d/12d5e14db64b7b1e0ab2818e999e2c40.jpg,True
Sports,1299,Darts Up,"Darts Up is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['3D', 'Цветастая', 'Аркада', 'No tags', 'Steam Cloud', 'Split Screen', 'От первого лица', 'Симулятор', 'Singleplayer', 'Игрок против игрока', 'Для нескольких игроков', 'Steam Achievements', 'Colorful', 'Спортивная игра', 'Remote Play Together', 'Family Sharing', 'First-Person', 'PvP', 'Multiplayer', 'Shared/Split Screen PvP', 'Казуальная игра', 'Для одного игрока']",27475.0,2014-09-25,0.0,0.0,https://media.rawg.io/media/screenshots/054/0548e747c8dac3510816ee87b0de3502.jpg,True
Sports,2667,Desktop Bowling,"Desktop Bowling is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Киберспорт', 'cooperative', 'Cute', '3D', 'esports', 'Low-poly', 'Controller', 'Аркада', 'Bowling', 'challenge', 'ball', 'Локальный кооператив', 'Split Screen', 'Local Co-Op', 'Милая', 'match', 'Co-op', 'От первого лица', 'Local Multiplayer', 'Solo', 'Singleplayer', 'study', 'Инди', 'Игрок против игрока', 'Sports', 'fun', '4 Player Local', 'Для нескольких игроков', '3D Platformer', 'Боулинг', 'Спортивная игра', 'Локальный мультиплеер', 'Экшен', 'First-Person', 'PvP', 'party', 'Shared/Split Screen Co-op', 'Multiplayer', 'versus', 'friends', 'Shared/Split Screen PvP', 'Локальная игра на четверых', 'balls', 'Казуальная игра', '3D-платформер', 'Для одного игрока']",392076.0,2019-07-08,0.0,0.0,https://media.rawg.io/media/screenshots/a95/a954e37b6b3961bd718f4675eff52bed.jpg,True
Sports,3191,Desktop Dodgeball,"Desktop Dodgeball is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['party', 'Space', 'dodge', 'build', 'friends', 'Dodgeball', 'Top-Down', 'Sports', 'school', 'Low-poly', 'work', 'collect', 'balls', 'Family friendly', 'numbers']",392162.0,2019-10-10,0.0,0.0,https://media.rawg.io/media/screenshots/25a/25aec903371902b8558c5dcc2228c4b4.jpg,True
Sports,3147,Desktop Rugby,"Desktop Rugby is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['PvP', 'party', 'Sports', 'Low-poly', 'work', 'school']",392168.0,2019-10-17,0.0,0.0,https://media.rawg.io/media/screenshots/3ab/3ab7b5874a6a7f81d9eeee250089c6eb.jpg,True
Sports,4175,eCrossminton,"eCrossminton is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['party', 'Full controller support', 'Steam Achievements', 'Multiplayer', 'Локальная игра на четверых', 'Спортивная игра', 'Local Multiplayer', 'Симулятор', 'Singleplayer', 'Локальный мультиплеер', 'Инди', 'Аркада', 'No tags']",299576.0,2020-06-26,0.0,1.0,https://media.rawg.io/media/screenshots/0a4/0a4da37564fe3664c6f131ddffa4b211.jpg,True
Sports,13838,Harry Potter: Quidditch Champions,"Harry Potter: Quidditch Champions is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Competitive', 'Supernatural', 'Full controller support', 'cooperative', 'quidditch', 'Полёты', 'От третьего лица', 'Political', 'Аркада', 'Third Person', 'PvE', 'No tags', 'Магия', 'Злодей-протагонист', 'Cross-Platform Multiplayer', 'Фэнтези', 'Co-op', 'Сверхъестественное', 'harry potter', 'Singleplayer', 'Villain Protagonist', 'Игрок против игрока', 'Соревновательная', 'Magic', 'Для нескольких игроков', 'Steam Achievements', 'Командная', 'LGBTQ+', 'Спортивная игра', 'Team-Based', 'Family Sharing', 'ЛГБТК+', 'Экшен', 'Character Customization', 'Игрок против ИИ', 'PvP', 'Online Co-Op', 'Multiplayer', 'Кастомизация персонажа', 'Сетевой кооператив', 'Fantasy', 'Flight', 'Политическая', 'Online PvP', 'Для одного игрока']",959818.0,2024-09-03,2.5,6.0,https://media.rawg.io/media/games/f05/f05e8581aa0c5853abe5314ab1365bfd.jpg,True
Sports,2814,Instant Sports,"Instant Sports is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['race', 'party', 'Multiplayer', 'Cartoon / comics', 'Sports', 'tennis', 'baseball', 'Family friendly']",392110.0,2019-08-16,0.0,0.0,https://media.rawg.io/media/screenshots/cef/cef233e45568949a0f4cccb47a8f7853.jpg,True
Sports,1952,Knock 'Em Down! Bowling,"Knock 'Em Down! Bowling is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['party', 'Bowling', 'Training']",281838.0,2019-01-10,0.0,0.0,,True
Sports,3519,LocO-SportS,"LocO-SportS is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['punk', 'party', 'Multiplayer', 'disco', 'Surreal', 'quick', 'clown', 'thief', 'balance', 'Superhero', 'No tags', 'fun']",532250.0,2020-02-28,0.0,0.0,,True
Sports,3851,Super Dodge Ball,"Super Dodge Ball is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['dodge', 'skill', 'ball', 'Old school difficulty', 'console', 'Pixel art', 'Dodgeball', ""80's retrogaming"", 'character', 'NES', 'Side Scroller', 'Score-based', 'Sports']",25580.0,2008-09-22,0.0,0.0,https://media.rawg.io/media/screenshots/de9/de99694c8704a03ddac12630bcedf326.jpg,True
Sports,3118,Winter Sports Games,"Winter Sports Games is a sports game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['ice', 'Ski / Snowboard', 'party', 'Multiplayer', 'Stunts', 'Cartoon / comics', 'Family friendly', 'Party game', 'Casual', 'Mini games', 'Sports']",392181.0,2019-10-24,0.0,0.0,https://media.rawg.io/media/screenshots/8c3/8c3b1ffef7b648207ab4bd6d66dc2f98.jpg,True
Sports,3857,AFL Evolution 2,AFL Evolution 2 is a sports game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Full controller support', 'cooperative', 'Football', '3D', 'No tags', 'Реализм', 'Совместная игра по сети', 'Split Screen', 'Local Co-Op', 'Management', 'Realistic', 'Co-op', 'Симулятор', 'Local Multiplayer', 'Singleplayer', 'Игрок против игрока', '4 Player Local', 'Для нескольких игроков', 'Steam Achievements', 'Американский футбол', 'Спортивная игра', 'Remote Play Together', 'online', 'Локальный мультиплеер', 'Steam Leaderboards', 'Character Customization', 'PvP', 'Shared/Split Screen Co-op', 'Online Co-Op', 'Multiplayer', 'Кастомизация персонажа', 'Shared/Split Screen PvP', 'Локальная игра на четверых', 'evolution', 'ai', 'Online PvP', 'Для одного игрока']",426111.0,2020-04-09,0.0,1.0,https://media.rawg.io/media/screenshots/a00/a00e947da81de3e1455f04bf0c271c2b.jpg,True
Sports,1254,Crayola Scoot,Crayola Scoot is a sports game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Full controller support', 'Multiplayer', 'Stunts', 'Cartoon / comics', 'Split Screen', 'Local Co-Op', 'Гонки', 'Казуальная игра', 'Sports', 'Спортивная игра', 'Local Multiplayer', 'Симулятор', 'Singleplayer', 'Score-based', 'Экшен', 'Family friendly']",59332.0,2018-10-16,0.0,1.0,https://media.rawg.io/media/games/fc4/fc455b4845afccf832bff9d7b01dd57c.jpg,True
Sports,5433,Knockout City,Knockout City is a sports game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.,"['Competitive', 'Fast-Paced', 'Full controller support', 'Dodgeball', 'Физика', 'Приключение', 'От третьего лица', 'Бесплатная игра', 'Third Person', 'Physics', 'Roguelite', 'Cross-Platform Multiplayer', 'Инди', 'Action Roguelike', 'Игрок против игрока', 'Sports', 'Соревновательная', 'Для нескольких игроков', 'Steam Achievements', 'Командная', 'Steam Trading Cards', 'In-App Purchases', 'Free to Play', 'Быстрая', 'Файтинг', 'Спортивная игра', 'Team-Based', 'Упрощённый рогалик', 'Экшен-рогалик', 'Экшен', 'PvP', 'Multiplayer', 'Cartoon / comics', 'Action-Adventure', 'Online-only', 'Приключенческий экшен', 'Family friendly']",558984.0,2021-05-21,3.15,95.0,https://media.rawg.io/media/games/295/295cb3ba936e0c851c326c491b00b978.jpg,True
Baseball,3939,Super Mega Baseball 3,"Super Mega Baseball 3 is a baseball game for the Nintendo Switch. It is ranked #438 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 8.35. It is part of the Super Mega Baseball series.","['Full controller support', 'cooperative', 'Simulation', 'Controller', 'Контроллер', 'Cross-Platform Multiplayer', 'Совместная игра по сети', 'Steam Cloud', 'Split Screen', 'Local Co-Op', 'Co-op', 'Симулятор', 'Local Multiplayer', 'Singleplayer', 'Remote Play on TV', 'Инди', 'Baseball', 'baseball', 'Sports', 'Для нескольких игроков', 'Steam Achievements', 'stats', 'Спортивная игра', 'Remote Play Together', 'Локальный мультиплеер', 'Steam Leaderboards', 'Экшен', 'PvP', 'Shared/Split Screen Co-op', 'Online Co-Op', 'Multiplayer', 'Cartoon / comics', 'Shared/Split Screen PvP', 'Online PvP', 'Для одного игрока']",428799.0,2020-05-13,3.43,7.0,https://media.rawg.io/media/games/63a/63adb258d31d291ee53168327de6294b.jpg,True
Baseball,9632,MLB The Show 23,"MLB The Show 23 is a baseball game for the Nintendo Switch. It is ranked #648 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 8.17.","['Baseball', 'Simulation', 'Sports']",953918.0,2023-03-27,0.0,1.0,https://media.rawg.io/media/games/3c4/3c4339d2ccfa83496c787a139fe3cdcf.jpg,True
Baseball,7567,MLB The Show 22,"MLB The Show 22 is a baseball game for the Nintendo Switch. It is ranked #1298 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.77.","['Baseball', 'Simulation', 'Sports']",736279.0,2022-04-01,0.0,1.0,https://media.rawg.io/media/games/2f3/2f3dc3636d8211a42f8a0d151ee43562.jpg,True
Baseball,2539,Desktop Baseball,"Desktop Baseball is a baseball game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['party', 'Arcade', 'ball', 'run', 'Top-Down', 'collect', 'Low-poly', 'Baseball', 'baseball', 'Sports', 'numbers']",392040.0,2019-05-31,0.0,0.0,https://media.rawg.io/media/screenshots/604/6040141bb90deabdd1787f36c978e97d.jpg,True
Baseball,246,R.B.I. Baseball 17,R.B.I. Baseball 17 is a baseball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the R.B.I. Baseball series.,"['stats', 'reality-based', 'Simulation', 'Baseball', 'baseball', 'Sports', 'fun']",84.0,2017-03-28,0.0,3.0,https://media.rawg.io/media/screenshots/45a/45ab7a974ef230e2735bfd3ea0c90da9.jpeg,True
Baseball,1088,R.B.I. Baseball 18,R.B.I. Baseball 18 is a baseball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the R.B.I. Baseball series.,"['reality-based', '3D', 'Simulation', 'Baseball', 'baseball', 'Sports']",52221.0,2018-03-20,0.0,0.0,https://media.rawg.io/media/screenshots/dd5/dd52df0fe79e1f517d6ea40db36247c8.jpg,True
Baseball,2124,R.B.I. Baseball 19,R.B.I. Baseball 19 is a baseball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the R.B.I. Baseball series.,"['reality-based', 'sport', 'Simulation', 'Baseball', 'baseball', 'Sports']",293456.0,2019-03-05,0.0,1.0,https://media.rawg.io/media/screenshots/378/37820c7b22e273e5a0b1fcea1d018894.jpg,True
Baseball,5383,R.B.I. Baseball 21,R.B.I. Baseball 21 is a baseball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the R.B.I. Baseball series.,"['Full controller support', '3D', 'От третьего лица', 'Simulation', 'Бейсбол', 'Аркада', 'Third Person', 'Реализм', 'Split Screen', 'Realistic', 'Singleplayer', 'Baseball', 'baseball', 'Sports', 'Для нескольких игроков', 'Спортивная игра', 'Remote Play Together', 'PvP', 'Multiplayer', 'Shared/Split Screen PvP']",545161.0,2021-03-16,0.0,1.0,https://media.rawg.io/media/games/558/5583b24360f745f452c5ccd4bb50df69.jpg,True
Basketball,1374,NBA 2K Playgrounds 2,"NBA 2K Playgrounds 2 is a basketball game for the Nintendo Switch. It is ranked #2462 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.10. It is part of the NBA series.","['Full controller support', 'Steam Achievements', 'Multiplayer', 'Для нескольких игроков', 'Online Co-Op', 'Online multiplayer', 'Local Co-Op', 'Баскетбол', 'Спортивная игра', 'Local Multiplayer', 'Party game', 'Singleplayer', 'Basketball', 'Аркада', 'Sports']",61664.0,2018-10-16,3.04,44.0,https://media.rawg.io/media/games/3cf/3cf09fae726e9ea23b160690d44e3130.jpg,True
Basketball,43,NBA Playgrounds,"NBA Playgrounds is a basketball game for the Nintendo Switch. It is ranked #3232 on the all-time Top Rated Switch games,  with a total of 11 reviews  and an average score of 6.62. It is part of the NBA series.","['Full controller support', 'cooperative', 'Баскетбол', 'Party game', 'Аркада', 'Steam Cloud', 'Local Co-Op', 'Local Multiplayer', 'Singleplayer', 'Sports', 'Для нескольких игроков', 'Steam Achievements', 'Спортивная игра', 'Локальный мультиплеер', 'Basketball', 'Multiplayer', 'Cartoon / comics', 'Online multiplayer', 'Для одного игрока', 'Family friendly']",22627.0,2017-05-08,3.13,90.0,https://media.rawg.io/media/screenshots/937/937d05e09ad9db991dce2f022f00bc4f.jpg,True
Basketball,8499,NBA 2K23,"NBA 2K23 is a basketball game for the Nintendo Switch. As it only has 2 reviews, it is currently unranked. We need 1 more review to give the game a rank. It is part of the NBA series.","['Киберспорт', 'Full controller support', 'cooperative', '3D', 'esports', 'Баскетбол', 'Simulation', 'Controller', 'Контроллер', 'Реализм', 'Trading', 'Steam Cloud', 'Локальный кооператив', 'Split Screen', 'Local Co-Op', 'Management', 'Realistic', 'Co-op', 'Симулятор', 'Local Multiplayer', 'Singleplayer', 'Игрок против игрока', 'Sports', '4 Player Local', 'Для нескольких игроков', 'Steam Achievements', 'Командная', 'In-App Purchases', 'Immersive Sim', 'Спортивная игра', 'Team-Based', 'Remote Play Together', 'Локальный мультиплеер', 'Basketball', 'Character Customization', 'PvP', 'Shared/Split Screen Co-op', 'Online Co-Op', 'Multiplayer', 'Кастомизация персонажа', 'Менеджмент', 'Обмен', 'Иммерсивный симулятор', 'Shared/Split Screen PvP', 'Локальная игра на четверых', 'Сетевой кооператив', 'Online PvP', 'Для одного игрока']",846505.0,2022-09-09,3.09,22.0,https://media.rawg.io/media/games/5f5/5f5803f27d278c46f524a72956f540e7.jpg,True
Basketball,3800,Desktop Basketball,"Desktop Basketball is a basketball game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['Cute', 'Partial Controller Support', '3D', 'Баскетбол', 'Low-poly', 'Controller', 'Аркада', 'Контроллер', 'Мультфильмы', 'Локальный кооператив', 'Разделение экрана', 'Split Screen', 'Local Co-Op', 'Милая', 'shooting', 'Co-op', 'Singleplayer', 'Инди', 'Игрок против игрока', 'Sports', 'fun', 'Cartoon', 'Для нескольких игроков', 'Voxel', '3D Platformer', 'stats', 'Спортивная игра', 'Basketball', 'Экшен', 'battle', 'PvP', 'party', 'Shared/Split Screen Co-op', 'Воксельная графика', 'Multiplayer', 'friends', 'Shared/Split Screen PvP', 'Казуальная игра', '3D-платформер', 'Для одного игрока']",532272.0,2020-04-09,0.0,0.0,https://media.rawg.io/media/screenshots/921/9219c2b1ab1061b69ee034c846c42d24.jpg,True
Basketball,2291,Street Basketball,"Street Basketball is a basketball game for the Nintendo Switch. As it has no reviews, it is currently unranked. We need 3 reviews to give the game a rank.","['party', 'Multiplayer', 'Basketball', 'Sports']",303618.0,2019-04-12,0.0,0.0,https://media.rawg.io/media/screenshots/5e6/5e6af2068e3acab8260973a955ff63f7.jpg,True
Basketball,87,NBA 2K18,NBA 2K18 is a basketball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the NBA series.,"['Азартная', 'Full controller support', 'Баскетбол', 'Simulation', 'Бесплатная игра', 'Реализм', 'Steam Cloud', 'Split Screen', 'Симулятор', 'Singleplayer', 'Sports', 'Соревновательная', 'Для нескольких игроков', 'Steam Achievements', 'Спортивная игра', 'Локальный мультиплеер', 'Basketball', 'Отличный саундтрек', 'Multiplayer', 'Для одного игрока']",23214.0,2017-09-15,3.19,148.0,https://media.rawg.io/media/games/b1c/b1cd7434177e0f47ef1e4597f5701f13.jpg,True
Basketball,1212,NBA 2K19,NBA 2K19 is a basketball game for the Nintendo Switch. It has been de-listed from the eShop. De-listed games are not included in our rankings.It is part of the NBA series.,"['Киберспорт', 'Full controller support', 'cooperative', 'Баскетбол', 'Simulation', 'Контроллер', 'Смешная', 'Steam Cloud', 'Split Screen', 'Симулятор', 'Singleplayer', 'Sports', 'Соревновательная', 'Gambling', 'Для нескольких игроков', 'Steam Achievements', 'ММО', 'Спортивная игра', 'Basketball', 'Отличный саундтрек', 'Multiplayer', 'Открытый мир', 'Для одного игрока']",59602.0,2018-09-07,3.3,202.0,https://media.rawg.io/media/games/442/442792baf387bad3b99041be74276ba2.jpg,True
